PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Room,Side
1091_01,2,True,2,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5,223,0
1093_01,2,False,2,23.0,False,1862.0,59.0,18.0,192.0,0.0,True,3,42,0
1094_01,0,False,2,60.0,False,437.0,2.0,0.0,0.0,365.0,False,5,224,0
1095_01,1,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
1096_01,0,False,2,27.0,False,233.0,0.0,0.0,0.0,488.0,False,6,170,1
1097_01,2,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,4,76,1
1099_01,0,False,1,22.0,False,0.0,78.0,642.0,0.0,0.0,False,5,225,0
1100_01,2,False,2,18.0,False,490.0,355.0,298.0,245.0,0.0,False,5,226,0
1100_02,2,False,2,5.0,False,,0.0,0.0,0.0,0.0,True,5,226,0
1100_03,2,False,2,18.0,False,787.0,0.0,106.0,1710.0,0.0,False,5,226,0
1100_04,2,False,2,29.0,False,528.0,271.0,99.0,0.0,130.0,False,4,62,0
1102_01,2,,1,39.0,False,173.0,0.0,660.0,1.0,781.0,False,5,227,0
1105_01,0,False,2,17.0,False,82.0,0.0,263.0,16.0,515.0,False,5,208,1
1108_01,2,False,2,58.0,False,55.0,0.0,756.0,246.0,100.0,False,5,211,1
1108_02,2,True,2,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5,211,1
1110_01,1,False,2,23.0,False,0.0,24.0,0.0,55.0,7516.0,False,2,42,1
1110_02,1,False,0,26.0,False,8.0,6138.0,0.0,3.0,754.0,True,2,42,1
1112_01,1,False,0,40.0,False,0.0,4076.0,6124.0,58.0,100.0,True,1,39,0
1113_01,0,False,2,20.0,False,0.0,0.0,0.0,0.0,719.0,True,4,78,1
1114_01,2,False,2,38.0,True,936.0,0.0,363.0,0.0,0.0,False,4,79,1
1114_02,2,False,2,31.0,False,0.0,0.0,0.0,0.0,0.0,False,4,79,1
1115_01,0,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6,173,1
1116_01,0,False,2,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6,174,1
1116_02,0,,2,36.0,False,0.0,3011.0,0.0,0.0,98.0,True,8,Unknown,2
1116_03,0,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6,174,1
1117_01,0,False,2,18.0,False,855.0,0.0,51.0,0.0,0.0,False,4,63,0
1121_01,0,False,1,55.0,False,98.0,46.0,0.0,743.0,0.0,True,5,229,0
1123_01,1,False,2,28.0,False,0.0,402.0,0.0,135.0,9010.0,False,1,40,0
1127_01,1,True,0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,43,1
1129_01,0,False,2,28.0,False,2.0,0.0,0.0,787.0,3.0,False,4,80,1
1130_01,2,True,2,23.0,False,,0.0,0.0,0.0,0.0,False,4,81,1
1130_02,2,False,0,20.0,False,,3.0,3505.0,199.0,17.0,True,3,38,1
1132_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,False,8,Unknown,2
1133_01,2,False,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4,64,0
1134_01,1,True,0,13.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
1136_01,0,False,2,32.0,False,0.0,1755.0,0.0,0.0,67.0,True,6,175,1
1140_01,1,False,2,53.0,False,0.0,143.0,1632.0,3.0,756.0,True,1,46,1
1140_02,1,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,46,1
1140_03,1,True,0,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1,46,1
1141_01,0,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6,176,1
1142_01,0,False,2,54.0,False,0.0,0.0,0.0,0.0,908.0,True,6,173,0
1144_01,0,False,2,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,177,1
1144_02,0,False,2,35.0,False,482.0,0.0,884.0,0.0,30.0,False,5,217,1
1144_03,0,False,2,55.0,False,412.0,97.0,3.0,0.0,,False,6,177,1
1146_01,0,False,0,26.0,False,620.0,0.0,187.0,0.0,1304.0,False,5,232,0
1147_01,1,True,2,49.0,False,0.0,0.0,0.0,0.0,0.0,True,1,42,0
1148_01,1,True,0,22.0,False,0.0,,0.0,0.0,0.0,True,2,42,0
1148_02,1,False,0,27.0,False,0.0,122.0,2138.0,7368.0,1213.0,False,2,42,0
1148_03,1,False,2,30.0,False,0.0,5225.0,0.0,8.0,1933.0,False,2,42,0
1148_04,1,False,0,39.0,False,0.0,5212.0,2.0,118.0,61.0,True,8,Unknown,2
1148_05,1,True,3,14.0,False,0.0,0.0,0.0,0.0,0.0,True,2,42,0
1148_06,1,True,2,29.0,False,0.0,0.0,,0.0,0.0,True,2,42,0
1148_07,1,False,0,34.0,False,2386.0,841.0,76.0,26.0,1693.0,False,2,42,0
1149_01,0,False,0,8.0,False,0.0,0.0,0.0,0.0,0.0,True,6,178,1
1149_02,0,False,2,7.0,False,0.0,0.0,0.0,0.0,0.0,False,6,178,1
1149_03,0,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6,178,1
1149_04,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6,178,1
1149_05,0,False,0,10.0,False,0.0,0.0,0.0,0.0,0.0,False,6,178,1
1150_01,0,True,0,16.0,False,,0.0,0.0,0.0,0.0,False,6,179,1
1152_01,2,False,2,41.0,False,29.0,0.0,1095.0,0.0,4.0,False,5,218,1
1153_01,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,174,0
1154_01,1,True,2,25.0,False,0.0,,0.0,,0.0,True,1,43,0
1154_02,1,True,2,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,43,0
1154_03,1,True,0,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,43,0
1155_01,0,False,2,26.0,False,131.0,799.0,0.0,0.0,16.0,False,5,233,0
1155_02,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,175,0
1156_01,1,False,2,27.0,False,0.0,2987.0,2.0,3072.0,67.0,False,1,47,1
1156_02,1,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,47,1
1161_01,1,False,0,28.0,False,0.0,11330.0,72.0,43.0,461.0,True,1,48,1
1161_02,1,False,0,19.0,False,0.0,1291.0,0.0,16139.0,687.0,False,1,48,1
1162_01,1,False,2,31.0,False,0.0,1847.0,0.0,103.0,694.0,True,2,45,1
1163_01,0,False,0,35.0,False,0.0,1328.0,5.0,0.0,7.0,True,5,235,0
1165_01,1,False,0,46.0,False,0.0,7201.0,0.0,32.0,2587.0,False,1,44,0
1165_02,1,False,2,37.0,False,636.0,333.0,0.0,205.0,67.0,False,1,44,0
1165_03,1,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,44,0
1165_04,1,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,44,0
1166_01,1,False,0,30.0,False,0.0,3564.0,926.0,1.0,1920.0,False,2,43,0
1167_01,2,True,2,28.0,False,0.0,0.0,,0.0,0.0,True,5,236,0
1168_01,0,False,2,16.0,False,0.0,58.0,12.0,68.0,653.0,False,4,69,0
1169_01,2,,2,40.0,False,2357.0,0.0,9.0,0.0,0.0,False,5,221,1
1170_01,0,False,2,23.0,False,0.0,0.0,279.0,0.0,512.0,False,4,83,1
1173_01,0,False,1,24.0,False,96.0,592.0,12.0,0.0,0.0,True,6,182,1
1174_01,0,True,2,36.0,False,0.0,0.0,,0.0,0.0,True,6,176,0
1175_01,2,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,5,223,1
1177_01,1,True,2,59.0,False,0.0,0.0,0.0,0.0,0.0,True,2,44,0
1178_01,0,False,2,20.0,False,0.0,0.0,600.0,0.0,0.0,False,5,224,1
1179_01,1,True,2,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,49,1
1180_01,0,False,2,19.0,False,0.0,,957.0,4.0,0.0,False,5,225,1
1182_01,2,True,0,64.0,False,0.0,0.0,0.0,0.0,0.0,True,5,237,0
1182_02,2,False,2,24.0,False,2997.0,0.0,3.0,0.0,7.0,True,4,70,0
1182_03,2,False,2,23.0,False,60.0,1356.0,0.0,0.0,0.0,True,5,237,0
1185_01,2,False,2,30.0,False,,0.0,0.0,679.0,0.0,False,4,71,0
1186_01,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,183,1
1186_02,0,False,2,8.0,False,0.0,0.0,0.0,0.0,0.0,False,6,183,1
1186_03,0,True,2,1.0,False,0.0,0.0,0.0,0.0,0.0,False,6,183,1
1186_04,0,False,2,48.0,False,0.0,33.0,654.0,0.0,113.0,True,5,227,1
1186_05,0,False,2,12.0,False,0.0,0.0,0.0,0.0,0.0,False,6,183,1
1187_01,0,False,2,30.0,False,0.0,575.0,180.0,4.0,44.0,False,5,228,1
1187_02,0,False,2,10.0,False,0.0,0.0,0.0,0.0,0.0,False,6,184,1
1187_03,0,False,2,11.0,False,0.0,0.0,0.0,0.0,0.0,False,6,184,1
1188_01,1,False,2,58.0,False,204.0,4227.0,0.0,3026.0,61.0,False,2,46,0
1190_01,0,False,2,52.0,False,0.0,243.0,464.0,71.0,8.0,True,4,72,0
1191_01,0,False,2,36.0,False,0.0,0.0,0.0,0.0,1583.0,False,5,229,1
1192_01,0,False,2,32.0,False,600.0,670.0,0.0,187.0,0.0,False,5,238,0
1193_01,1,True,2,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,50,1
1193_02,1,True,0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,50,1
1195_01,0,False,0,28.0,False,2.0,558.0,0.0,0.0,0.0,True,5,239,0
1197_01,1,False,0,32.0,True,0.0,122.0,3700.0,337.0,1388.0,False,1,45,0
1198_01,2,False,2,28.0,False,42.0,1116.0,0.0,0.0,0.0,True,8,Unknown,2
1199_01,0,False,2,16.0,False,0.0,0.0,752.0,0.0,235.0,False,4,73,0
1203_01,1,False,0,50.0,True,0.0,5473.0,0.0,703.0,6381.0,False,1,51,1
1206_01,0,False,2,20.0,False,71.0,8.0,513.0,354.0,0.0,False,5,241,0
1208_01,0,False,2,23.0,False,,0.0,6.0,30.0,200.0,False,6,178,0
1210_01,0,True,2,45.0,False,0.0,0.0,0.0,0.0,0.0,True,6,179,0
1210_02,0,False,2,23.0,False,393.0,510.0,0.0,0.0,5.0,False,6,179,0
1211_01,0,True,1,53.0,False,0.0,0.0,0.0,0.0,0.0,False,6,186,1
1211_02,0,True,2,8.0,False,0.0,0.0,0.0,0.0,0.0,False,6,186,1
1211_03,0,True,2,6.0,False,0.0,0.0,0.0,0.0,0.0,True,6,186,1
1211_04,0,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6,186,1
1211_05,0,False,0,13.0,False,1.0,212.0,843.0,78.0,10.0,True,5,232,1
1211_06,0,True,2,60.0,False,0.0,0.0,0.0,0.0,0.0,False,6,186,1
1211_07,0,False,0,1.0,False,0.0,0.0,0.0,,0.0,True,6,186,1
1212_01,0,False,2,40.0,False,0.0,1.0,195.0,560.0,0.0,False,6,180,0
1213_01,0,False,2,51.0,False,0.0,,800.0,0.0,4.0,True,5,242,0
1214_01,0,True,0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6,181,0
1215_01,0,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6,187,1
1216_01,0,False,2,20.0,False,65.0,905.0,0.0,0.0,0.0,True,6,182,0
1218_01,0,False,2,14.0,False,0.0,0.0,0.0,2143.0,7.0,False,5,243,0
1220_01,1,False,2,23.0,False,0.0,592.0,0.0,345.0,810.0,False,4,76,0
1221_01,0,False,2,4.0,False,0.0,0.0,0.0,0.0,0.0,False,6,188,1
1221_02,0,False,2,20.0,False,0.0,0.0,0.0,1608.0,1.0,False,4,87,1
1222_01,0,False,2,75.0,False,0.0,493.0,0.0,131.0,132.0,False,6,183,0
1223_01,1,True,0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2,48,1
1225_01,0,False,2,18.0,False,2.0,1311.0,60.0,28.0,1.0,True,5,244,0
1228_01,2,True,2,21.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
1228_02,2,False,2,59.0,False,142.0,0.0,907.0,0.0,0.0,True,4,89,1
1229_01,0,False,2,27.0,False,0.0,0.0,863.0,33.0,2.0,True,5,245,0
1230_01,0,False,2,38.0,False,354.0,34.0,0.0,291.0,229.0,False,6,189,1
1231_01,2,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,False,4,77,0
1232_01,1,True,2,36.0,False,0.0,0.0,0.0,0.0,0.0,True,2,49,1
1232_02,1,False,0,29.0,False,0.0,42.0,0.0,4651.0,661.0,False,2,49,1
1233_01,0,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,184,0
1234_01,0,False,1,23.0,False,0.0,0.0,1250.0,0.0,0.0,True,5,236,1
1235_01,0,False,2,32.0,False,27.0,393.0,1061.0,27.0,0.0,True,5,237,1
1236_01,0,False,0,21.0,False,614.0,43.0,0.0,1.0,0.0,False,5,246,0
1238_01,1,False,2,26.0,False,0.0,1026.0,3301.0,831.0,356.0,True,2,50,1
1238_02,1,True,2,61.0,False,0.0,0.0,0.0,0.0,0.0,True,1,53,1
1239_01,0,False,1,30.0,False,585.0,13.0,122.0,40.0,105.0,True,4,78,0
1240_01,0,False,2,40.0,False,889.0,185.0,0.0,0.0,28.0,True,5,238,1
1242_01,1,False,0,37.0,False,0.0,4677.0,0.0,115.0,223.0,True,2,48,0
1243_01,1,False,2,41.0,False,0.0,4224.0,0.0,1374.0,1281.0,False,0,9,0
1243_02,1,False,2,32.0,False,8168.0,69.0,11.0,371.0,0.0,False,0,9,0
1246_01,0,False,2,30.0,False,0.0,192.0,0.0,565.0,0.0,False,6,185,0
1248_01,0,False,1,27.0,False,0.0,,0.0,0.0,0.0,True,5,239,1
1250_01,0,False,2,22.0,False,0.0,17.0,0.0,61.0,567.0,False,5,240,1
1254_01,2,False,2,54.0,False,704.0,0.0,431.0,0.0,47.0,False,3,44,1
1254_02,2,False,2,27.0,False,4.0,0.0,896.0,229.0,0.0,False,5,241,1
1255_01,2,True,2,52.0,False,0.0,0.0,0.0,,0.0,True,5,242,1
1255_02,2,True,2,15.0,False,0.0,0.0,0.0,0.0,0.0,True,5,242,1
1256_01,2,False,2,27.0,False,1277.0,0.0,1.0,10.0,9.0,False,4,92,1
1258_01,1,False,0,30.0,False,0.0,3628.0,289.0,1737.0,4987.0,False,0,10,0
1259_01,0,False,2,19.0,False,0.0,0.0,619.0,0.0,142.0,False,5,243,1
1260_01,0,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,186,0
1261_01,1,False,0,43.0,False,1365.0,3106.0,0.0,50.0,2313.0,False,2,49,0
1263_01,2,False,2,25.0,False,1084.0,1.0,66.0,0.0,5.0,False,5,244,1
1264_01,0,False,2,51.0,False,0.0,1.0,0.0,51.0,945.0,False,4,79,0
1267_01,0,True,1,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6,191,1
1269_01,2,False,2,21.0,False,2066.0,0.0,15.0,0.0,1.0,False,4,80,0
1271_01,0,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,False,6,189,0
1273_01,0,False,2,23.0,False,0.0,0.0,0.0,759.0,0.0,False,5,246,1
1274_01,0,False,0,38.0,False,0.0,0.0,591.0,40.0,173.0,False,5,254,0
1278_01,0,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,False,6,190,0
1279_01,1,True,0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,2,50,0
1280_01,0,False,1,44.0,False,0.0,178.0,482.0,0.0,0.0,True,5,257,0
1281_01,0,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,False,6,193,1
1282_01,0,True,1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,6,191,0
1283_01,0,False,2,19.0,False,6.0,,1.0,714.0,0.0,False,6,194,1
1284_01,2,True,3,27.0,False,0.0,,0.0,0.0,0.0,True,5,247,1
1285_01,0,False,0,36.0,False,286.0,415.0,16.0,0.0,0.0,False,5,258,0
1286_01,2,True,2,10.0,False,0.0,0.0,0.0,0.0,0.0,True,5,248,1
1287_01,2,True,2,1.0,False,0.0,0.0,0.0,0.0,0.0,True,5,259,0
1287_02,2,True,0,4.0,False,0.0,0.0,0.0,,0.0,True,5,259,0
1287_03,2,False,2,21.0,False,733.0,0.0,1084.0,1.0,43.0,False,5,259,0
1288_01,0,False,2,24.0,False,621.0,0.0,0.0,0.0,0.0,False,6,192,0
1289_01,0,False,2,8.0,False,0.0,0.0,0.0,0.0,,False,6,195,1
1289_02,0,False,2,18.0,False,789.0,0.0,2.0,0.0,19.0,False,6,195,1
1291_01,2,False,2,33.0,False,1758.0,59.0,4.0,0.0,0.0,False,5,260,0
1292_01,1,False,0,31.0,True,0.0,27723.0,3.0,202.0,3146.0,True,1,55,1
1292_02,1,False,2,43.0,False,105.0,368.0,268.0,842.0,13.0,True,1,55,1
1293_01,0,False,2,20.0,False,213.0,0.0,,0.0,584.0,False,5,261,0
1294_01,1,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0,14,1
1294_02,1,True,1,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0,14,1
1294_03,1,False,2,28.0,True,,0.0,,0.0,0.0,False,0,14,1
1295_01,0,,2,19.0,False,68.0,0.0,0.0,719.0,0.0,False,8,Unknown,2
1299_01,0,False,2,22.0,False,0.0,0.0,675.0,5.0,0.0,True,5,250,1
1300_01,0,False,0,27.0,False,1.0,299.0,1.0,380.0,13.0,False,5,251,1
1302_01,2,False,0,22.0,False,218.0,50.0,4817.0,146.0,256.0,True,3,45,1
1304_01,0,True,0,2.0,False,0.0,0.0,0.0,0.0,0.0,True,4,82,0
1304_02,0,False,2,4.0,False,0.0,0.0,0.0,0.0,0.0,False,4,82,0
1304_03,0,False,2,10.0,False,0.0,0.0,,0.0,0.0,False,4,82,0
1304_04,0,False,2,9.0,False,0.0,0.0,0.0,0.0,0.0,True,4,82,0
1304_05,0,True,2,37.0,False,0.0,0.0,0.0,0.0,0.0,False,4,82,0
1304_06,0,False,1,2.0,False,0.0,0.0,0.0,0.0,0.0,True,4,82,0
1306_01,1,False,2,44.0,False,0.0,3863.0,1.0,1010.0,514.0,True,1,56,1
1306_02,1,False,0,11.0,False,0.0,0.0,0.0,0.0,0.0,True,1,56,1
1307_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,False,6,193,0
1308_01,1,True,0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
1308_02,1,False,0,30.0,False,278.0,3300.0,0.0,8145.0,2519.0,False,4,94,1
1308_03,1,False,0,37.0,False,0.0,439.0,0.0,3198.0,6.0,False,4,94,1
1308_04,1,True,0,26.0,False,0.0,0.0,0.0,0.0,0.0,True,4,94,1
1309_01,0,False,2,19.0,False,0.0,4.0,109.0,0.0,671.0,True,5,264,0
1310_01,1,False,2,57.0,False,0.0,987.0,1.0,4948.0,53.0,False,2,52,1
1311_01,2,False,3,1.0,False,0.0,0.0,0.0,0.0,0.0,True,5,265,0
1311_02,2,False,2,17.0,False,948.0,47.0,292.0,0.0,0.0,False,5,265,0
1311_03,2,False,2,26.0,False,1946.0,4.0,4.0,0.0,623.0,False,3,43,0
1312_01,0,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6,194,0
1316_01,1,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,4,95,1
1316_02,1,False,0,36.0,False,0.0,847.0,,4664.0,89.0,False,4,95,1
1317_01,2,False,2,25.0,False,2508.0,0.0,23.0,0.0,67.0,False,5,266,0
1322_01,0,True,2,40.0,False,0.0,0.0,0.0,0.0,0.0,True,6,196,0
1323_01,0,True,0,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5,267,0
1324_01,0,True,0,2.0,False,0.0,0.0,0.0,0.0,0.0,False,6,199,1
1324_02,0,False,0,10.0,False,0.0,0.0,0.0,0.0,0.0,False,6,199,1
1324_03,0,True,2,43.0,False,0.0,0.0,0.0,0.0,0.0,True,6,199,1
1325_01,0,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4,97,1
1325_02,0,False,2,24.0,False,70.0,160.0,340.0,0.0,336.0,False,4,97,1
1325_03,0,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,4,97,1
1326_01,2,False,2,30.0,False,1450.0,0.0,,0.0,1147.0,False,5,257,1
1326_02,2,False,2,19.0,False,1507.0,0.0,260.0,0.0,0.0,False,5,257,1
1328_01,0,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,False,6,198,0
1330_01,2,False,2,47.0,False,405.0,0.0,193.0,458.0,0.0,False,3,46,1
1330_02,2,False,2,28.0,False,120.0,8.0,1128.0,1.0,7.0,True,3,46,1
1331_01,0,True,1,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6,200,1
1332_01,0,False,2,29.0,False,28.0,0.0,561.0,203.0,0.0,False,4,98,1
1333_01,0,False,1,32.0,False,0.0,486.0,0.0,229.0,26.0,False,5,269,0
1335_01,0,True,2,44.0,False,0.0,0.0,0.0,0.0,0.0,False,6,199,0
1336_01,0,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6,201,1
1337_01,0,,0,35.0,False,775.0,14.0,0.0,610.0,4.0,False,5,258,1
1340_01,0,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,False,6,203,1
1342_01,0,False,2,34.0,False,0.0,118.0,5.0,0.0,761.0,False,6,200,0
1345_01,0,False,2,25.0,False,1174.0,0.0,18.0,721.0,0.0,False,5,260,1
1347_01,3,False,2,67.0,False,0.0,761.0,0.0,1.0,0.0,True,5,271,0
1348_01,1,False,2,22.0,False,0.0,1531.0,0.0,369.0,2969.0,False,1,57,1
1348_02,1,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,57,1
1350_01,0,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,206,1
1350_02,0,False,2,14.0,False,1489.0,2.0,126.0,460.0,72.0,False,5,261,1
1350_03,0,False,1,42.0,False,491.0,106.0,8.0,202.0,0.0,False,6,206,1
1350_04,0,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,False,6,206,1
1351_01,0,False,2,22.0,False,0.0,0.0,0.0,0.0,0.0,False,6,202,0
1352_01,2,False,2,31.0,False,43.0,782.0,1.0,660.0,0.0,False,5,272,0
1353_01,2,False,2,10.0,False,0.0,0.0,0.0,0.0,0.0,True,5,262,1
1353_02,2,False,2,39.0,False,1535.0,0.0,340.0,0.0,723.0,False,5,262,1
1353_03,2,True,2,41.0,False,0.0,0.0,0.0,0.0,,True,5,262,1
1353_04,2,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,262,1
1355_01,0,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,203,0
1356_01,0,False,2,21.0,False,0.0,39.0,0.0,310.0,539.0,False,6,207,1
1357_01,2,True,2,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3,48,1
1360_01,0,False,2,25.0,False,0.0,997.0,0.0,0.0,0.0,True,4,100,1
1362_01,0,False,2,23.0,False,0.0,1268.0,0.0,119.0,2.0,False,5,265,1
1365_01,1,False,0,33.0,False,77.0,2381.0,0.0,3656.0,150.0,False,1,58,1
1365_02,1,True,2,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,58,1
1366_01,0,True,0,40.0,False,0.0,,0.0,0.0,0.0,True,6,206,0
1368_01,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,False,6,208,0
1370_01,0,False,2,21.0,False,965.0,0.0,23.0,3.0,0.0,False,4,102,1
1371_01,2,,2,25.0,False,591.0,466.0,0.0,0.0,0.0,False,3,44,0
1375_01,0,False,2,2.0,False,0.0,0.0,0.0,0.0,0.0,False,6,208,1
1375_02,0,False,2,19.0,False,0.0,3.0,946.0,0.0,0.0,False,5,267,1
1376_01,0,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,False,6,211,0
1377_01,1,False,2,43.0,False,0.0,2801.0,537.0,42.0,144.0,True,2,52,0
1378_01,0,False,2,19.0,False,245.0,41.0,550.0,,0.0,False,6,212,0
1378_02,0,False,2,22.0,False,926.0,0.0,0.0,0.0,78.0,True,5,275,0
1379_01,0,False,2,16.0,False,0.0,30.0,0.0,769.0,4.0,False,5,268,1
1380_01,1,False,0,42.0,False,0.0,21.0,0.0,2735.0,3604.0,False,2,53,1
1381_01,0,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,209,1
1382_01,0,False,3,35.0,False,0.0,1125.0,429.0,0.0,55.0,False,4,104,1
1383_01,1,True,2,53.0,False,0.0,0.0,0.0,0.0,0.0,True,3,49,1
1384_01,0,False,2,17.0,False,21.0,0.0,690.0,260.0,5.0,False,4,105,1
1384_02,0,True,2,6.0,False,0.0,0.0,0.0,0.0,0.0,False,6,210,1
1384_03,0,False,2,22.0,False,0.0,442.0,0.0,0.0,368.0,True,5,269,1
1384_04,0,False,2,41.0,False,338.0,0.0,377.0,2.0,86.0,True,5,269,1
1384_05,0,False,3,19.0,False,189.0,510.0,0.0,0.0,0.0,True,4,105,1
1385_01,3,False,2,39.0,False,705.0,3.0,0.0,0.0,0.0,False,6,213,0
1386_01,0,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,214,0
1387_01,2,False,2,31.0,False,1088.0,0.0,280.0,0.0,0.0,False,4,85,0
1389_01,0,True,0,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6,212,1
1390_01,0,True,1,1.0,False,0.0,0.0,,0.0,0.0,True,6,215,0
1391_01,2,True,2,13.0,False,0.0,0.0,0.0,0.0,0.0,True,5,276,0
1391_02,2,False,2,21.0,False,1072.0,79.0,46.0,16.0,0.0,False,5,276,0
1391_03,2,False,3,44.0,False,485.0,2.0,210.0,0.0,351.0,False,5,276,0
1393_01,2,False,2,36.0,False,42.0,0.0,212.0,151.0,1853.0,False,5,270,1
1393_02,2,False,2,19.0,False,2058.0,0.0,224.0,298.0,19.0,False,5,270,1
1395_01,0,False,2,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6,214,1
1397_01,0,False,2,39.0,False,386.0,190.0,0.0,489.0,0.0,False,5,271,1
1398_01,0,False,2,28.0,False,0.0,508.0,334.0,0.0,46.0,True,6,216,0
1399_01,0,False,2,28.0,False,0.0,0.0,529.0,560.0,60.0,False,5,272,1
1400_01,0,True,0,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6,217,0
1401_01,0,,2,18.0,False,0.0,0.0,599.0,59.0,152.0,False,6,218,0
1402_01,0,True,1,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,215,1
1402_02,0,True,0,33.0,False,0.0,0.0,,0.0,0.0,True,6,215,1
1403_01,0,False,2,18.0,False,1656.0,0.0,0.0,,0.0,False,4,86,0
1404_01,1,False,2,47.0,False,1.0,734.0,28.0,78.0,3471.0,False,1,60,1
1404_02,1,False,2,42.0,False,0.0,51.0,0.0,4170.0,13.0,False,8,Unknown,2
1406_01,2,False,2,17.0,False,36.0,0.0,1013.0,0.0,0.0,False,4,106,1
1407_01,0,False,2,21.0,False,737.0,4.0,27.0,8.0,0.0,False,5,278,0
1407_02,0,False,1,17.0,False,8.0,222.0,3.0,401.0,0.0,True,5,278,0
1408_01,0,False,1,26.0,False,4.0,770.0,0.0,0.0,0.0,False,6,216,1
1410_01,0,False,2,23.0,False,0.0,567.0,896.0,0.0,122.0,False,5,279,0
1412_01,0,False,0,15.0,False,0.0,0.0,,0.0,832.0,False,6,217,1
